Time,Latitude,Longitude,Altitude,Easting,Northing,Zone,Letter
64075,42.336083333333335,8.766285,36.8,480746.4579657725,4687118.715677794,32,T
64076,42.33609333333333,8.766271666666666,36.8,480745.3626100071,4687119.829050116,32,T
64076,42.33609333333333,8.766271666666666,36.8,480745.3626100071,4687119.829050116,32,T
64076,42.33609333333333,8.766271666666666,36.8,480745.3626100071,4687119.829050116,32,T
64077,42.336105,8.766258333333333,36.7,480744.2677630445,4687121.12748173,32,T
64077,42.336105,8.766258333333333,36.7,480744.2677630445,4687121.12748173,32,T
64077,42.336105,8.766258333333333,36.7,480744.2677630445,4687121.12748173,32,T
64078,42.336115,8.766245,36.7,480743.1724080074,4687122.240854401,32,T
64078,42.336115,8.766245,36.7,480743.1724080074,4687122.240854401,32,T
64078,42.336115,8.766245,36.7,480743.1724080074,4687122.240854401,32,T
64078,42.336115,8.766245,36.7,480743.1724080074,4687122.240854401,32,T
64078,42.336115,8.766245,36.7,480743.1724080074,4687122.240854401,32,T
64078,42.336115,8.766245,36.7,480743.1724080074,4687122.240854401,32,T
64079,42.336128333333335,8.76623,36.8,480741.94076964847,4687123.724722762,32,T
64079,42.336128333333335,8.76623,36.8,480741.94076964847,4687123.724722762,32,T
64079,42.336128333333335,8.76623,36.8,480741.94076964847,4687123.724722762,32,T
64080,42.336146666666664,8.766214999999999,36.7,480740.7106574552,4687125.763768698,32,T
64080,42.336146666666664,8.766214999999999,36.7,480740.7106574552,4687125.763768698,32,T
64080,42.336146666666664,8.766214999999999,36.7,480740.7106574552,4687125.763768698,32,T
64081,42.33616,8.766198333333334,36.6,480739.3417196204,4687127.248014835,32,T
64081,42.33616,8.766198333333334,36.6,480739.3417196204,4687127.248014835,32,T
64081,42.33616,8.766198333333334,36.6,480739.3417196204,4687127.248014835,32,T
64082,42.33617,8.766181666666666,36.5,480737.97176512517,4687128.362143005,32,T
64082,42.33617,8.766181666666666,36.5,480737.97176512517,4687128.362143005,32,T
64082,42.33617,8.766181666666666,36.5,480737.97176512517,4687128.362143005,32,T
64083,42.33617666666667,8.766161666666667,36.3,480736.3261925878,4687129.106907986,32,T
64083,42.33617666666667,8.766161666666667,36.3,480736.3261925878,4687129.106907986,32,T
64083,42.33617666666667,8.766161666666667,36.3,480736.3261925878,4687129.106907986,32,T
64083,42.33617666666667,8.766161666666667,36.3,480736.3261925878,4687129.106907986,32,T
64083,42.33617666666667,8.766161666666667,36.3,480736.3261925878,4687129.106907986,32,T
64083,42.33617666666667,8.766161666666667,36.3,480736.3261925878,4687129.106907986,32,T
64084,42.33618333333333,8.766141666666666,36.2,480734.6806203964,4687129.851673356,32,T
64084,42.33618333333333,8.766141666666666,36.2,480734.6806203964,4687129.851673356,32,T
64084,42.33618333333333,8.766141666666666,36.2,480734.6806203964,4687129.851673356,32,T
64085,42.33618666666667,8.766123333333333,36.3,480733.17133161466,4687130.225943422,32,T
64085,42.33618666666667,8.766123333333333,36.3,480733.17133161466,4687130.225943422,32,T
64085,42.33618666666667,8.766123333333333,36.3,480733.17133161466,4687130.225943422,32,T
64086,42.336185,8.7661,36.1,480731.2486149351,4687130.046168912,32,T
64086,42.336185,8.7661,36.1,480731.2486149351,4687130.046168912,32,T
64086,42.336185,8.7661,36.1,480731.2486149351,4687130.046168912,32,T
64087,42.336178333333336,8.766076666666667,36.0,480729.3243716072,4687129.311217574,32,T
64087,42.336178333333336,8.766076666666667,36.0,480729.3243716072,4687129.311217574,32,T
64087,42.336178333333336,8.766076666666667,36.0,480729.3243716072,4687129.311217574,32,T
64088,42.336173333333335,8.766051666666666,35.8,480727.2633361807,4687128.76170345,32,T
64088,42.336173333333335,8.766051666666666,35.8,480727.2633361807,4687128.76170345,32,T
64088,42.336173333333335,8.766051666666666,35.8,480727.2633361807,4687128.76170345,32,T
64088,42.336173333333335,8.766051666666666,35.8,480727.2633361807,4687128.76170345,32,T
64088,42.336173333333335,8.766051666666666,35.8,480727.2633361807,4687128.76170345,32,T
64088,42.336173333333335,8.766051666666666,35.8,480727.2633361807,4687128.76170345,32,T
64089,42.336166666666664,8.766023333333333,35.7,480724.9271902572,4687128.027886036,32,T
64089,42.336166666666664,8.766023333333333,35.7,480724.9271902572,4687128.027886036,32,T
64089,42.336166666666664,8.766023333333333,35.7,480724.9271902572,4687128.027886036,32,T
64090,42.33617,8.766001666666666,35.7,480723.1433003906,4687128.402913496,32,T
64090,42.33617,8.766001666666666,35.7,480723.1433003906,4687128.402913496,32,T
64090,42.33617,8.766001666666666,35.7,480723.1433003906,4687128.402913496,32,T
64091,42.33617666666667,8.765979999999999,35.7,480721.3604288312,4687129.148059647,32,T
64091,42.33617666666667,8.765979999999999,35.7,480721.3604288312,4687129.148059647,32,T
64091,42.33617666666667,8.765979999999999,35.7,480721.3604288312,4687129.148059647,32,T
64092,42.33618166666667,8.765958333333334,35.8,480719.57704854326,4687129.708147135,32,T
64092,42.33618166666667,8.765958333333334,35.8,480719.57704854326,4687129.708147135,32,T
64092,42.33618166666667,8.765958333333334,35.8,480719.57704854326,4687129.708147135,32,T
64093,42.33619,8.765936666666667,35.9,480717.79468684347,4687130.638353318,32,T
64093,42.33619,8.765936666666667,35.9,480717.79468684347,4687130.638353318,32,T
64093,42.33619,8.765936666666667,35.9,480717.79468684347,4687130.638353318,32,T
64093,42.33619,8.765936666666667,35.9,480717.79468684347,4687130.638353318,32,T
64093,42.33619,8.765936666666667,35.9,480717.79468684347,4687130.638353318,32,T
64093,42.33619,8.765936666666667,35.9,480717.79468684347,4687130.638353318,32,T
64094,42.336198333333336,8.765916666666666,36.2,480716.14962615224,4687131.568182168,32,T
64094,42.336198333333336,8.765916666666666,36.2,480716.14962615224,4687131.568182168,32,T
64094,42.336198333333336,8.765916666666666,36.2,480716.14962615224,4687131.568182168,32,T
64095,42.33620333333333,8.765895,36.3,480714.3662468881,4687132.128270986,32,T
64095,42.33620333333333,8.765895,36.3,480714.3662468881,4687132.128270986,32,T
64095,42.33620333333333,8.765895,36.3,480714.3662468881,4687132.128270986,32,T
64096,42.33621,8.765873333333333,36.4,480712.5833771995,4687132.873419383,32,T
64096,42.33621,8.765873333333333,36.4,480712.5833771995,4687132.873419383,32,T
64096,42.33621,8.765873333333333,36.4,480712.5833771995,4687132.873419383,32,T
64097,42.336216666666665,8.765851666666666,36.5,480710.80050788785,4687133.618568233,32,T
64097,42.336216666666665,8.765851666666666,36.5,480710.80050788785,4687133.618568233,32,T
64097,42.336216666666665,8.765851666666666,36.5,480710.80050788785,4687133.618568233,32,T
64098,42.33622166666667,8.76583,36.5,480709.0171295661,4687134.178658417,32,T
64098,42.33622166666667,8.76583,36.5,480709.0171295661,4687134.178658417,32,T
64098,42.33622166666667,8.76583,36.5,480709.0171295661,4687134.178658417,32,T
64098,42.33622166666667,8.76583,36.5,480709.0171295661,4687134.178658417,32,T
64098,42.33622166666667,8.76583,36.5,480709.0171295661,4687134.178658417,32,T
64098,42.33622166666667,8.76583,36.5,480709.0171295661,4687134.178658417,32,T
64099,42.33622666666667,8.765811666666666,36.6,480707.50835248234,4687134.737993142,32,T
64099,42.33622666666667,8.765811666666666,36.6,480707.50835248234,4687134.737993142,32,T
64099,42.33622666666667,8.765811666666666,36.6,480707.50835248234,4687134.737993142,32,T
64100,42.33623333333333,8.765795,36.7,480706.1373855638,4687135.482009325,32,T
64100,42.33623333333333,8.765795,36.7,480706.1373855638,4687135.482009325,32,T
64100,42.33623333333333,8.765795,36.7,480706.1373855638,4687135.482009325,32,T
64101,42.336238333333334,8.765775,36.6,480704.4913085353,4687136.041722684,32,T
64101,42.336238333333334,8.765775,36.6,480704.4913085353,4687136.041722684,32,T
64101,42.336238333333334,8.765775,36.6,480704.4913085353,4687136.041722684,32,T
64102,42.336243333333336,8.765756666666666,36.3,480702.98253220913,4687136.601058386,32,T
64102,42.336243333333336,8.765756666666666,36.3,480702.98253220913,4687136.601058386,32,T
64102,42.336243333333336,8.765756666666666,36.3,480702.98253220913,4687136.601058386,32,T
64103,42.33624833333333,8.765741666666667,36.3,480701.74835697917,4687137.159638268,32,T
64103,42.33624833333333,8.765741666666667,36.3,480701.74835697917,4687137.159638268,32,T
64103,42.33624833333333,8.765741666666667,36.3,480701.74835697917,4687137.159638268,32,T
64103,42.33624833333333,8.765741666666667,36.3,480701.74835697917,4687137.159638268,32,T
64103,42.33624833333333,8.765741666666667,36.3,480701.74835697917,4687137.159638268,32,T
64103,42.33624833333333,8.765741666666667,36.3,480701.74835697917,4687137.159638268,32,T
64104,42.33625333333333,8.765725,36.1,480700.3768815274,4687137.718596464,32,T
64104,42.33625333333333,8.765725,36.1,480700.3768815274,4687137.718596464,32,T
64104,42.33625333333333,8.765725,36.1,480700.3768815274,4687137.718596464,32,T
64105,42.33625833333333,8.765708333333333,35.9,480699.0054062932,4687138.277554928,32,T
64105,42.33625833333333,8.765708333333333,35.9,480699.0054062932,4687138.277554928,32,T
64105,42.33625833333333,8.765708333333333,35.9,480699.0054062932,4687138.277554928,32,T
64106,42.336265,8.76569,36.0,480697.49714056856,4687139.021950939,32,T
64106,42.336265,8.76569,36.0,480697.49714056856,4687139.021950939,32,T
64106,42.336265,8.76569,36.0,480697.49714056856,4687139.021950939,32,T
64107,42.33627,8.765671666666666,36.3,480695.9883654351,4687139.581288152,32,T
64107,42.33627,8.765671666666666,36.3,480695.9883654351,4687139.581288152,32,T
64107,42.33627,8.765671666666666,36.3,480695.9883654351,4687139.581288152,32,T
64108,42.33627333333333,8.765651666666667,36.3,480694.3417803948,4687139.955944781,32,T
64108,42.33627333333333,8.765651666666667,36.3,480694.3417803948,4687139.955944781,32,T
64108,42.33627333333333,8.765651666666667,36.3,480694.3417803948,4687139.955944781,32,T
64108,42.33627333333333,8.765651666666667,36.3,480694.3417803948,4687139.955944781,32,T
64108,42.33627333333333,8.765651666666667,36.3,480694.3417803948,4687139.955944781,32,T
64108,42.33627333333333,8.765651666666667,36.3,480694.3417803948,4687139.955944781,32,T
64109,42.33627833333333,8.765633333333334,36.3,480692.83300570864,4687140.515282677,32,T
64109,42.33627833333333,8.765633333333334,36.3,480692.83300570864,4687140.515282677,32,T
64109,42.33627833333333,8.765633333333334,36.3,480692.83300570864,4687140.515282677,32,T
64110,42.336285,8.765615,36.4,480691.3247411173,4687141.25968002,32,T
64110,42.336285,8.765615,36.4,480691.3247411173,4687141.25968002,32,T
64110,42.336285,8.765615,36.4,480691.3247411173,4687141.25968002,32,T
64111,42.336295,8.765598333333333,36.3,480689.9547969589,4687142.373817636,32,T
64111,42.336295,8.765598333333333,36.3,480689.9547969589,4687142.373817636,32,T
64111,42.336295,8.765598333333333,36.3,480689.9547969589,4687142.373817636,32,T
64112,42.336301666666664,8.765585,36.2,480688.85843400896,4687143.117080623,32,T
64112,42.336301666666664,8.765585,36.2,480688.85843400896,4687143.117080623,32,T
64112,42.336301666666664,8.765585,36.2,480688.85843400896,4687143.117080623,32,T
64113,42.33631166666667,8.76557,36.6,480687.62579089834,4687144.230840379,32,T
64113,42.33631166666667,8.76557,36.6,480687.62579089834,4687144.230840379,32,T
64113,42.33631166666667,8.76557,36.6,480687.62579089834,4687144.230840379,32,T
64113,42.33631166666667,8.76557,36.6,480687.62579089834,4687144.230840379,32,T
64113,42.33631166666667,8.76557,36.6,480687.62579089834,4687144.230840379,32,T
64113,42.33631166666667,8.76557,36.6,480687.62579089834,4687144.230840379,32,T
64114,42.33632,8.765551666666667,36.8,480686.11803764576,4687145.160297979,32,T
64114,42.33632,8.765551666666667,36.8,480686.11803764576,4687145.160297979,32,T
64114,42.33632,8.765551666666667,36.8,480686.11803764576,4687145.160297979,32,T
64115,42.336328333333334,8.765533333333334,37.1,480684.6102847943,4687146.089755903,32,T
64115,42.336328333333334,8.765533333333334,37.1,480684.6102847943,4687146.089755903,32,T
64115,42.336328333333334,8.765533333333334,37.1,480684.6102847943,4687146.089755903,32,T
64116,42.33633833333333,8.765516666666667,37.0,480683.24034264626,4687147.203894845,32,T
64116,42.33633833333333,8.765516666666667,37.0,480683.24034264626,4687147.203894845,32,T
64116,42.33633833333333,8.765516666666667,37.0,480683.24034264626,4687147.203894845,32,T
64117,42.33634833333333,8.7655,36.8,480681.87040093367,4687148.31803406,32,T
64117,42.33634833333333,8.7655,36.8,480681.87040093367,4687148.31803406,32,T
64117,42.33634833333333,8.7655,36.8,480681.87040093367,4687148.31803406,32,T
64118,42.33635833333334,8.765481666666666,36.6,480680.3631594651,4687149.432552035,32,T
64118,42.33635833333334,8.765481666666666,36.6,480680.3631594651,4687149.432552035,32,T
64118,42.33635833333334,8.765481666666666,36.6,480680.3631594651,4687149.432552035,32,T
64118,42.33635833333334,8.765481666666666,36.6,480680.3631594651,4687149.432552035,32,T
64118,42.33635833333334,8.765481666666666,36.6,480680.3631594651,4687149.432552035,32,T
64118,42.33635833333334,8.765481666666666,36.6,480680.3631594651,4687149.432552035,32,T
64119,42.33636666666666,8.765466666666667,36.4,480679.13000863814,4687150.361254176,32,T
64119,42.33636666666666,8.765466666666667,36.4,480679.13000863814,4687150.361254176,32,T
64119,42.33636666666666,8.765466666666667,36.4,480679.13000863814,4687150.361254176,32,T
64120,42.336373333333334,8.765451666666667,36.0,480677.89634792606,4687151.1048974125,32,T
64120,42.336373333333334,8.765451666666667,36.0,480677.89634792606,4687151.1048974125,32,T
64120,42.336373333333334,8.765451666666667,36.0,480677.89634792606,4687151.1048974125,32,T
64121,42.336378333333336,8.765436666666666,35.7,480676.6621772329,4687151.66348174,32,T
64121,42.336378333333336,8.765436666666666,35.7,480676.6621772329,4687151.66348174,32,T
64121,42.336378333333336,8.765436666666666,35.7,480676.6621772329,4687151.66348174,32,T
64122,42.33638333333333,8.765421666666667,35.5,480675.42800673767,4687152.222066286,32,T
64122,42.33638333333333,8.765421666666667,35.5,480675.42800673767,4687152.222066286,32,T
64122,42.33638333333333,8.765421666666667,35.5,480675.42800673767,4687152.222066286,32,T
64123,42.33638666666667,8.765405,35.3,480674.05602599855,4687152.595970536,32,T
64123,42.33638666666667,8.765405,35.3,480674.05602599855,4687152.595970536,32,T
64123,42.33638666666667,8.765405,35.3,480674.05602599855,4687152.595970536,32,T
64123,42.33638666666667,8.765405,35.3,480674.05602599855,4687152.595970536,32,T
64123,42.33638666666667,8.765405,35.3,480674.05602599855,4687152.595970536,32,T
64123,42.33638666666667,8.765405,35.3,480674.05602599855,4687152.595970536,32,T
64124,42.33639333333333,8.765385,34.9,480672.4104658748,4687153.340750594,32,T
64124,42.33639333333333,8.765385,34.9,480672.4104658748,4687153.340750594,32,T
64124,42.33639333333333,8.765385,34.9,480672.4104658748,4687153.340750594,32,T
64125,42.33640166666667,8.76537,34.4,480671.1773167833,4687154.269454147,32,T
64125,42.33640166666667,8.76537,34.4,480671.1773167833,4687154.269454147,32,T
64125,42.33640166666667,8.76537,34.4,480671.1773167833,4687154.269454147,32,T
64126,42.33640666666667,8.765351666666668,34.0,480669.6685470092,4687154.828797058,32,T
64126,42.33640666666667,8.765351666666668,34.0,480669.6685470092,4687154.828797058,32,T
64126,42.33640666666667,8.765351666666668,34.0,480669.6685470092,4687154.828797058,32,T
64127,42.33641166666666,8.765328333333333,33.5,480667.74787724944,4687155.3892764915,32,T
64127,42.33641166666666,8.765328333333333,33.5,480667.74787724944,4687155.3892764915,32,T
64127,42.33641166666666,8.765328333333333,33.5,480667.74787724944,4687155.3892764915,32,T
64128,42.336418333333334,8.765303333333334,33.1,480665.69041826413,4687156.135194358,32,T
64128,42.336418333333334,8.765303333333334,33.1,480665.69041826413,4687156.135194358,32,T
64128,42.336418333333334,8.765303333333334,33.1,480665.69041826413,4687156.135194358,32,T
64128,42.336418333333334,8.765303333333334,33.1,480665.69041826413,4687156.135194358,32,T
64128,42.336418333333334,8.765303333333334,33.1,480665.69041826413,4687156.135194358,32,T
64128,42.336418333333334,8.765303333333334,33.1,480665.69041826413,4687156.135194358,32,T
64129,42.33642833333333,8.765283333333333,33.1,480664.04588100215,4687157.2500946475,32,T
64129,42.33642833333333,8.765283333333333,33.1,480664.04588100215,4687157.2500946475,32,T
64129,42.33642833333333,8.765283333333333,33.1,480664.04588100215,4687157.2500946475,32,T
64130,42.336436666666664,8.765263333333333,33.1,480662.4008336428,4687158.179936198,32,T
64130,42.336436666666664,8.765263333333333,33.1,480662.4008336428,4687158.179936198,32,T
64130,42.336436666666664,8.765263333333333,33.1,480662.4008336428,4687158.179936198,32,T
64131,42.336443333333335,8.765245,33.1,480660.8925760599,4687158.9243401345,32,T
64131,42.336443333333335,8.765245,33.1,480660.8925760599,4687158.9243401345,32,T
64131,42.336443333333335,8.765245,33.1,480660.8925760599,4687158.9243401345,32,T
64132,42.33644833333334,8.765223333333333,33.3,480659.1092081086,4687159.484443079,32,T
64132,42.33644833333334,8.765223333333333,33.3,480659.1092081086,4687159.484443079,32,T
64132,42.33644833333334,8.765223333333333,33.3,480659.1092081086,4687159.484443079,32,T
64133,42.33645333333333,8.765201666666666,33.3,480657.32584044,4687160.044546474,32,T
64133,42.33645333333333,8.765201666666666,33.3,480657.32584044,4687160.044546474,32,T
64133,42.33645333333333,8.765201666666666,33.3,480657.32584044,4687160.044546474,32,T
64133,42.33645333333333,8.765201666666666,33.3,480657.32584044,4687160.044546474,32,T
64133,42.33645333333333,8.765201666666666,33.3,480657.32584044,4687160.044546474,32,T
64133,42.33645333333333,8.765201666666666,33.3,480657.32584044,4687160.044546474,32,T
64134,42.336461666666665,8.76518,33.5,480655.54349465476,4687160.974768585,32,T
64134,42.336461666666665,8.76518,33.5,480655.54349465476,4687160.974768585,32,T
64134,42.336461666666665,8.76518,33.5,480655.54349465476,4687160.974768585,32,T
64135,42.33647,8.76516,33.7,480653.89844929206,4687161.9046121435,32,T
64135,42.33647,8.76516,33.7,480653.89844929206,4687161.9046121435,32,T
64135,42.33647,8.76516,33.7,480653.89844929206,4687161.9046121435,32,T
64136,42.33648,8.765141666666667,34.0,480652.3912151761,4687163.019136181,32,T
64136,42.33648,8.765141666666667,34.0,480652.3912151761,4687163.019136181,32,T
64136,42.33648,8.765141666666667,34.0,480652.3912151761,4687163.019136181,32,T
64137,42.336488333333335,8.765123333333333,34.0,480650.8834706163,4687163.948601415,32,T
64137,42.336488333333335,8.765123333333333,34.0,480650.8834706163,4687163.948601415,32,T
64137,42.336488333333335,8.765123333333333,34.0,480650.8834706163,4687163.948601415,32,T
64138,42.33649833333333,8.765098333333334,34.1,480648.8270378753,4687165.064642519,32,T
64138,42.33649833333333,8.765098333333334,34.1,480648.8270378753,4687165.064642519,32,T
64138,42.33649833333333,8.765098333333334,34.1,480648.8270378753,4687165.064642519,32,T
64138,42.33649833333333,8.765098333333334,34.1,480648.8270378753,4687165.064642519,32,T
64138,42.33649833333333,8.765098333333334,34.1,480648.8270378753,4687165.064642519,32,T
64138,42.33649833333333,8.765098333333334,34.1,480648.8270378753,4687165.064642519,32,T
64139,42.336506666666665,8.765083333333333,34.3,480647.59389396023,4687165.993350256,32,T
64139,42.336506666666665,8.765083333333333,34.3,480647.59389396023,4687165.993350256,32,T
64139,42.336506666666665,8.765083333333333,34.3,480647.59389396023,4687165.993350256,32,T
64140,42.33651666666667,8.765066666666666,34.5,480646.2239615712,4687167.107496503,32,T
64140,42.33651666666667,8.765066666666666,34.5,480646.2239615712,4687167.107496503,32,T
64140,42.33651666666667,8.765066666666666,34.5,480646.2239615712,4687167.107496503,32,T
64141,42.336526666666664,8.76505,34.7,480644.8540296176,4687168.221643018,32,T
64141,42.336526666666664,8.76505,34.7,480644.8540296176,4687168.221643018,32,T
64141,42.336526666666664,8.76505,34.7,480644.8540296176,4687168.221643018,32,T
64142,42.33653833333333,8.765033333333333,34.8,480643.4846092208,4687169.520848939,32,T
64142,42.33653833333333,8.765033333333333,34.8,480643.4846092208,4687169.520848939,32,T
64142,42.33653833333333,8.765033333333333,34.8,480643.4846092208,4687169.520848939,32,T
64143,42.33654666666666,8.76502,34.9,480642.3887665774,4687170.449178392,32,T
64143,42.33654666666666,8.76502,34.9,480642.3887665774,4687170.449178392,32,T
64143,42.33654666666666,8.76502,34.9,480642.3887665774,4687170.449178392,32,T
64143,42.33654666666666,8.76502,34.9,480642.3887665774,4687170.449178392,32,T
64143,42.33654666666666,8.76502,34.9,480642.3887665774,4687170.449178392,32,T
64143,42.33654666666666,8.76502,34.9,480642.3887665774,4687170.449178392,32,T
64144,42.33655666666667,8.76501,35.0,480641.5680349248,4687171.561808646,32,T
64144,42.33655666666667,8.76501,35.0,480641.5680349248,4687171.561808646,32,T
64144,42.33655666666667,8.76501,35.0,480641.5680349248,4687171.561808646,32,T
64145,42.33657,8.765001666666667,35.2,480640.8856256513,4687173.044177998,32,T
64145,42.33657,8.765001666666667,35.2,480640.8856256513,4687173.044177998,32,T
64145,42.33657,8.765001666666667,35.2,480640.8856256513,4687173.044177998,32,T
64146,42.336585,8.764990000000001,35.5,480639.9291284818,4687174.712365115,32,T
64146,42.336585,8.764990000000001,35.5,480639.9291284818,4687174.712365115,32,T
64146,42.336585,8.764990000000001,35.5,480639.9291284818,4687174.712365115,32,T
64147,42.3366,8.764975,35.8,480638.6980324398,4687176.381310978,32,T
64147,42.3366,8.764975,35.8,480638.6980324398,4687176.381310978,32,T
64147,42.3366,8.764975,35.8,480638.6980324398,4687176.381310978,32,T
64148,42.33661166666667,8.764958333333333,36.0,480637.32861478464,4687177.680518129,32,T
64148,42.33661166666667,8.764958333333333,36.0,480637.32861478464,4687177.680518129,32,T
64148,42.33661166666667,8.764958333333333,36.0,480637.32861478464,4687177.680518129,32,T
64148,42.33661166666667,8.764958333333333,36.0,480637.32861478464,4687177.680518129,32,T
64148,42.33661166666667,8.764958333333333,36.0,480637.32861478464,4687177.680518129,32,T
64148,42.33661166666667,8.764958333333333,36.0,480637.32861478464,4687177.680518129,32,T
64149,42.336618333333334,8.764943333333333,36.4,480636.09496329987,4687178.424168785,32,T
64149,42.336618333333334,8.764943333333333,36.4,480636.09496329987,4687178.424168785,32,T
64149,42.336618333333334,8.764943333333333,36.4,480636.09496329987,4687178.424168785,32,T
64150,42.33663166666667,8.764935,36.9,480635.41255586175,4687179.906538693,32,T
64150,42.33663166666667,8.764935,36.9,480635.41255586175,4687179.906538693,32,T
64150,42.33663166666667,8.764935,36.9,480635.41255586175,4687179.906538693,32,T
64151,42.33664666666667,8.764921666666666,37.4,480634.31876137666,4687181.575105974,32,T
64151,42.33664666666667,8.764921666666666,37.4,480634.31876137666,4687181.575105974,32,T
64151,42.33664666666667,8.764921666666666,37.4,480634.31876137666,4687181.575105974,32,T
64152,42.33665666666667,8.764906666666667,37.7,480633.08613369305,4687182.688875441,32,T
64152,42.33665666666667,8.764906666666667,37.7,480633.08613369305,4687182.688875441,32,T
64152,42.33665666666667,8.764906666666667,37.7,480633.08613369305,4687182.688875441,32,T
64153,42.336668333333336,8.7649,37.8,480632.5405154123,4687183.985807089,32,T
64153,42.336668333333336,8.7649,37.8,480632.5405154123,4687183.985807089,32,T
64153,42.336668333333336,8.7649,37.8,480632.5405154123,4687183.985807089,32,T
64153,42.336668333333336,8.7649,37.8,480632.5405154123,4687183.985807089,32,T
64153,42.336668333333336,8.7649,37.8,480632.5405154123,4687183.985807089,32,T
64153,42.336668333333336,8.7649,37.8,480632.5405154123,4687183.985807089,32,T
64154,42.336675,8.764888333333333,37.8,480631.5814645485,4687184.728699701,32,T
64154,42.336675,8.764888333333333,37.8,480631.5814645485,4687184.728699701,32,T
64154,42.336675,8.764888333333333,37.8,480631.5814645485,4687184.728699701,32,T
64155,42.33668333333333,8.764866666666666,37.8,480629.79912844906,4687185.658928427,32,T
64155,42.33668333333333,8.764866666666666,37.8,480629.79912844906,4687185.658928427,32,T
64155,42.33668333333333,8.764866666666666,37.8,480629.79912844906,4687185.658928427,32,T
64156,42.336695,8.76485,37.8,480628.42971426103,4687186.958137346,32,T
64156,42.336695,8.76485,37.8,480628.42971426103,4687186.958137346,32,T
64156,42.336695,8.76485,37.8,480628.42971426103,4687186.958137346,32,T
64157,42.336705,8.764838333333334,37.9,480627.47168733313,4687188.071148803,32,T
64157,42.336705,8.764838333333334,37.9,480627.47168733313,4687188.071148803,32,T
64157,42.336705,8.764838333333334,37.9,480627.47168733313,4687188.071148803,32,T
64158,42.33671833333333,8.764825,37.9,480626.3773844485,4687189.554658219,32,T
64158,42.33671833333333,8.764825,37.9,480626.3773844485,4687189.554658219,32,T
64158,42.33671833333333,8.764825,37.9,480626.3773844485,4687189.554658219,32,T
64158,42.33671833333333,8.764825,37.9,480626.3773844485,4687189.554658219,32,T
64158,42.33671833333333,8.764825,37.9,480626.3773844485,4687189.554658219,32,T
64158,42.33671833333333,8.764825,37.9,480626.3773844485,4687189.554658219,32,T
64159,42.336731666666665,8.764813333333333,37.9,480625.4203814068,4687191.037788239,32,T
64159,42.336731666666665,8.764813333333333,37.9,480625.4203814068,4687191.037788239,32,T
64159,42.336731666666665,8.764813333333333,37.9,480625.4203814068,4687191.037788239,32,T
64160,42.33674333333333,8.764801666666667,37.9,480624.4628671449,4687192.335859256,32,T
64160,42.33674333333333,8.764801666666667,37.9,480624.4628671449,4687192.335859256,32,T
64160,42.33674333333333,8.764801666666667,37.9,480624.4628671449,4687192.335859256,32,T
64161,42.336753333333334,8.764791666666667,37.9,480623.64214091725,4687193.448491666,32,T
64161,42.336753333333334,8.764791666666667,37.9,480623.64214091725,4687193.448491666,32,T
64161,42.336753333333334,8.764791666666667,37.9,480623.64214091725,4687193.448491666,32,T
64162,42.33676166666667,8.764776666666666,37.8,480622.4090053421,4687194.377203902,32,T
64162,42.33676166666667,8.764776666666666,37.8,480622.4090053421,4687194.377203902,32,T
64162,42.33676166666667,8.764776666666666,37.8,480622.4090053421,4687194.377203902,32,T
64163,42.33677,8.764761666666667,37.7,480621.17587009154,4687195.30591636,32,T
64163,42.33677,8.764761666666667,37.7,480621.17587009154,4687195.30591636,32,T
64163,42.33677,8.764761666666667,37.7,480621.17587009154,4687195.30591636,32,T
64163,42.33677,8.764761666666667,37.7,480621.17587009154,4687195.30591636,32,T
64163,42.33677,8.764761666666667,37.7,480621.17587009154,4687195.30591636,32,T
64163,42.33677,8.764761666666667,37.7,480621.17587009154,4687195.30591636,32,T
64164,42.336776666666665,8.764746666666667,37.7,480619.9422234203,4687196.0495698955,32,T
64164,42.336776666666665,8.764746666666667,37.7,480619.9422234203,4687196.0495698955,32,T
64164,42.336776666666665,8.764746666666667,37.7,480619.9422234203,4687196.0495698955,32,T
64165,42.33678333333334,8.764731666666666,37.4,480618.7085770124,4687196.793223651,32,T
64165,42.33678333333334,8.764731666666666,37.4,480618.7085770124,4687196.793223651,32,T
64165,42.33678333333334,8.764731666666666,37.4,480618.7085770124,4687196.793223651,32,T
64166,42.33679166666667,8.764716666666667,37.2,480617.4754426761,4687197.721936768,32,T
64166,42.33679166666667,8.764716666666667,37.2,480617.4754426761,4687197.721936768,32,T
64166,42.33679166666667,8.764716666666667,37.2,480617.4754426761,4687197.721936768,32,T
64167,42.336803333333336,8.764705,37.0,480616.51793080335,4687199.020008891,32,T
64167,42.336803333333336,8.764705,37.0,480616.51793080335,4687199.020008891,32,T
64167,42.336803333333336,8.764705,37.0,480616.51793080335,4687199.020008891,32,T
64168,42.33681833333333,8.764696666666666,36.9,480615.83604139497,4687200.687439915,32,T
64168,42.33681833333333,8.764696666666666,36.9,480615.83604139497,4687200.687439915,32,T
64168,42.33681833333333,8.764696666666666,36.9,480615.83604139497,4687200.687439915,32,T
64168,42.33681833333333,8.764696666666666,36.9,480615.83604139497,4687200.687439915,32,T
64168,42.33681833333333,8.764696666666666,36.9,480615.83604139497,4687200.687439915,32,T
64168,42.33681833333333,8.764696666666666,36.9,480615.83604139497,4687200.687439915,32,T
